iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
ESP,25/01/2021,1291216,1167519,123697,53623,56182,2.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,26/01/2021,1356461,1183395,173066,65245,55766,2.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,27/01/2021,1395618,1202859,192759,39157,52812,2.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,28/01/2021,1474189,1222323,251866,78571,52984,3.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,29/01/2021,,,,,50484,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,30/01/2021,,,,,51790,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,31/01/2021,1609261,1251369,357892,,53095,3.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,01/02/2021,1673054,1254535,418519,63793,54548,3.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,02/02/2021,1764778,1265800,498978,91724,58331,3.77,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,03/02/2021,1865342,1279220,586122,100564,67103,3.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,04/02/2021,1988160,1305251,682909,122818,73424,4.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,05/02/2021,,,,,72558,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,06/02/2021,,,,,71691,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,07/02/2021,2105033,1318626,786407,,70825,4.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,08/02/2021,2167241,1328459,838782,62208,70598,4.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,09/02/2021,2233249,1343566,889683,66008,66924,4.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,10/02/2021,2320507,1377229,943278,87258,65024,4.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,11/02/2021,2423045,1422560,1000485,102538,62126,5.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,12/02/2021,,,,,63159,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,13/02/2021,,,,,64192,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,14/02/2021,2561608,1491517,1070091,,65225,5.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,15/02/2021,2624512,1527590,1096922,62904,65324,5.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,16/02/2021,2690457,1571277,1119180,65945,65315,5.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,17/02/2021,2782751,1638195,1144556,92294,66035,5.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,18/02/2021,2936011,1764985,1171026,153260,73281,6.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,19/02/2021,,,,,74032,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,20/02/2021,,,,,74783,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,21/02/2021,3090351,1893290,1197061,,75535,6.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
LKA,28/01/2021,0,,,,,0,Oxford/AstraZeneca,Ministry of Health
LKA,29/01/2021,5286,,,5286,5286,0.02,Oxford/AstraZeneca,Ministry of Health
LKA,30/01/2021,37825,,,32539,18912,0.18,Oxford/AstraZeneca,Ministry of Health
LKA,31/01/2021,59154,,,21329,19718,0.28,Oxford/AstraZeneca,Ministry of Health
LKA,01/02/2021,95550,,,36396,23888,0.45,Oxford/AstraZeneca,Ministry of Health
LKA,02/02/2021,118767,,,23217,23753,0.55,Oxford/AstraZeneca,Ministry of Health
LKA,03/02/2021,139914,,,21147,23319,0.65,Oxford/AstraZeneca,Ministry of Health
LKA,04/02/2021,146327,,,6413,20904,0.68,Oxford/AstraZeneca,Ministry of Health
LKA,05/02/2021,156310,,,9983,21575,0.73,Oxford/AstraZeneca,Ministry of Health
LKA,06/02/2021,160148,,,3838,17475,0.75,Oxford/AstraZeneca,Ministry of Health
LKA,07/02/2021,161773,,,1625,14660,0.76,Oxford/AstraZeneca,Ministry of Health
LKA,08/02/2021,167762,,,5989,10316,0.78,Oxford/AstraZeneca,Ministry of Health
LKA,09/02/2021,174193,,,6431,7918,0.81,Oxford/AstraZeneca,Ministry of Health
LKA,10/02/2021,176725,,,2532,5259,0.83,Oxford/AstraZeneca,Ministry of Health
LKA,11/02/2021,178087,,,1362,4537,0.83,Oxford/AstraZeneca,Ministry of Health
LKA,12/02/2021,179197,,,1110,3270,0.84,Oxford/AstraZeneca,Ministry of Health
LKA,13/02/2021,186654,,,7457,3787,0.87,Oxford/AstraZeneca,Ministry of Health
LKA,14/02/2021,189349,,,2695,3939,0.88,Oxford/AstraZeneca,Ministry of Health
LKA,15/02/2021,192938,,,3589,3597,0.9,Oxford/AstraZeneca,Ministry of Health
LKA,16/02/2021,196163,,,3225,3139,0.92,Oxford/AstraZeneca,Ministry of Health
LKA,17/02/2021,210405,,,14242,4811,0.98,Oxford/AstraZeneca,Ministry of Health
LKA,18/02/2021,233472,,,23067,7912,1.09,Oxford/AstraZeneca,Ministry of Health
LKA,19/02/2021,263779,,,30307,12083,1.23,Oxford/AstraZeneca,Ministry of Health
LKA,20/02/2021,302857,,,39078,16600,1.41,Oxford/AstraZeneca,Ministry of Health
LKA,21/02/2021,338769,,,35912,21346,1.58,Oxford/AstraZeneca,Ministry of Health
LKA,22/02/2021,354352,,,15583,23059,1.65,Oxford/AstraZeneca,Ministry of Health
SWE,27/12/2020,1887,1887,,,,0.02,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,28/12/2020,,,,,1757,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,29/12/2020,,,,,1757,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,30/12/2020,,,,,1757,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,31/12/2020,,,,,1757,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,01/01/2021,,,,,1757,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,02/01/2021,,,,,1757,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,03/01/2021,14186,14186,,,1757,0.14,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,04/01/2021,,,,,2184,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,05/01/2021,,,,,2611,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,06/01/2021,,,,,3038,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,07/01/2021,,,,,3465,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,08/01/2021,,,,,3892,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,09/01/2021,,,,,4319,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,10/01/2021,47407,47398,9,,4746,0.47,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,11/01/2021,,,,,5536,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,12/01/2021,,,,,6327,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,13/01/2021,,,,,7117,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,14/01/2021,,,,,7908,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,15/01/2021,,,,,8698,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,16/01/2021,,,,,9489,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,17/01/2021,119363,119321,42,,10279,1.18,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,18/01/2021,,,,,11047,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,19/01/2021,,,,,11814,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,20/01/2021,,,,,12581,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,21/01/2021,,,,,13348,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,22/01/2021,,,,,14115,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,23/01/2021,,,,,14882,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,24/01/2021,228910,219419,9491,,15650,2.27,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,25/01/2021,,,,,15159,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,26/01/2021,,,,,14668,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,27/01/2021,,,,,14177,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,28/01/2021,,,,,13686,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,29/01/2021,,,,,13195,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,30/01/2021,,,,,12704,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,31/01/2021,314398,281436,32962,,12213,3.11,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,01/02/2021,,,,,12358,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,02/02/2021,,,,,12503,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,03/02/2021,,,,,12648,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,04/02/2021,,,,,12793,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,05/02/2021,,,,,12938,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,06/02/2021,,,,,13083,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,07/02/2021,406997,323848,83149,,13228,4.03,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,08/02/2021,,,,,12792,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,09/02/2021,,,,,12355,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,10/02/2021,,,,,11919,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,11/02/2021,,,,,11482,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,12/02/2021,457862,341656,116206,,11046,4.53,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,13/02/2021,,,,,10872,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,14/02/2021,,,,,10698,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,15/02/2021,,,,,10960,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,16/02/2021,505898,364120,141778,,11222,5.01,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,17/02/2021,525850,373281,152569,19952,12619,5.21,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,18/02/2021,553243,384401,168842,27393,15079,5.48,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
SWE,19/02/2021,585843,398092,187751,32600,18283,5.8,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
CHE,24/01/2021,196213,,,,,2.27,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,25/01/2021,196213,,,0,,2.27,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,26/01/2021,196213,,,0,,2.27,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,27/01/2021,258889,,,62676,20892,2.99,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,28/01/2021,258889,,,0,15669,2.99,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,29/01/2021,258889,,,0,12535,2.99,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,30/01/2021,258889,,,0,10446,2.99,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,31/01/2021,314200,,,55311,16855,3.63,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,01/02/2021,314200,,,0,16855,3.63,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,02/02/2021,314200,,,0,16855,3.63,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,03/02/2021,368252,,,54052,15623,4.25,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,04/02/2021,368252,,,0,15623,4.25,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,05/02/2021,368252,,,0,15623,4.25,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,06/02/2021,368252,,,0,15623,4.25,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,07/02/2021,412865,,,44613,14095,4.77,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,08/02/2021,412865,,,0,14095,4.77,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,09/02/2021,412865,,,0,14095,4.77,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,10/02/2021,481405,,,68540,16165,5.56,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,11/02/2021,481405,,,0,16165,5.56,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,12/02/2021,481405,,,0,16165,5.56,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,13/02/2021,481405,,,0,16165,5.56,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,14/02/2021,541031,438933,102098,59626,18309,6.25,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,15/02/2021,541031,438933,102098,0,18309,6.25,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,16/02/2021,541031,438933,102098,0,18309,6.25,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
CHE,17/02/2021,611842,474437,137405,70811,18634,7.07,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
TUR,13/01/2021,0,,,,,0,Sinovac,COVID-19 Vaccine Information Platform
TUR,14/01/2021,279452,,,279452,279452,0.33,Sinovac,COVID-19 Vaccine Information Platform
TUR,15/01/2021,616652,,,337200,308326,0.73,Sinovac,COVID-19 Vaccine Information Platform
TUR,16/01/2021,676903,,,60251,225634,0.8,Sinovac,COVID-19 Vaccine Information Platform
TUR,17/01/2021,706451,,,29548,176613,0.84,Sinovac,COVID-19 Vaccine Information Platform
TUR,18/01/2021,832412,,,125961,166482,0.99,Sinovac,COVID-19 Vaccine Information Platform
TUR,19/01/2021,950635,,,118223,158439,1.13,Sinovac,COVID-19 Vaccine Information Platform
TUR,20/01/2021,1052493,,,101858,150356,1.25,Sinovac,COVID-19 Vaccine Information Platform
TUR,21/01/2021,1120258,,,67765,120115,1.33,Sinovac,COVID-19 Vaccine Information Platform
TUR,22/01/2021,1202212,,,81954,83651,1.43,Sinovac,COVID-19 Vaccine Information Platform
TUR,23/01/2021,1226883,,,24671,78569,1.45,Sinovac,COVID-19 Vaccine Information Platform
TUR,24/01/2021,1244653,,,17770,76886,1.48,Sinovac,COVID-19 Vaccine Information Platform
TUR,25/01/2021,1302753,,,58100,67192,1.54,Sinovac,COVID-19 Vaccine Information Platform
TUR,26/01/2021,1410273,,,107520,65663,1.67,Sinovac,COVID-19 Vaccine Information Platform
TUR,27/01/2021,1522580,,,112307,67155,1.81,Sinovac,COVID-19 Vaccine Information Platform
TUR,28/01/2021,1697575,,,174995,82474,2.01,Sinovac,COVID-19 Vaccine Information Platform
TUR,29/01/2021,1928351,,,230776,103734,2.29,Sinovac,COVID-19 Vaccine Information Platform
TUR,30/01/2021,1960860,,,32509,104854,2.32,Sinovac,COVID-19 Vaccine Information Platform
TUR,31/01/2021,1986237,,,25377,105941,2.36,Sinovac,COVID-19 Vaccine Information Platform
TUR,01/02/2021,2136299,,,150062,119078,2.53,Sinovac,COVID-19 Vaccine Information Platform
TUR,02/02/2021,2229233,,,92934,116994,2.64,Sinovac,COVID-19 Vaccine Information Platform
TUR,03/02/2021,2343280,,,114047,117243,2.78,Sinovac,COVID-19 Vaccine Information Platform
TUR,04/02/2021,2500806,,,157526,114747,2.97,Sinovac,COVID-19 Vaccine Information Platform
TUR,05/02/2021,2559802,,,58996,90207,3.04,Sinovac,COVID-19 Vaccine Information Platform
TUR,06/02/2021,2601717,,,41915,91551,3.08,Sinovac,COVID-19 Vaccine Information Platform
TUR,07/02/2021,2610496,,,8779,89180,3.1,Sinovac,COVID-19 Vaccine Information Platform
TUR,08/02/2021,2664203,,,53707,75415,3.16,Sinovac,COVID-19 Vaccine Information Platform
TUR,09/02/2021,2732709,,,68506,71925,3.24,Sinovac,COVID-19 Vaccine Information Platform
TUR,10/02/2021,2795116,,,62407,64548,3.31,Sinovac,COVID-19 Vaccine Information Platform
TUR,11/02/2021,2846125,,,51009,49331,3.37,Sinovac,COVID-19 Vaccine Information Platform
TUR,12/02/2021,3404354,3067822,336532,558229,120650,4.04,Sinovac,COVID-19 Vaccine Information Platform
TUR,13/02/2021,3709896,3253005,456891,305542,158311,4.4,Sinovac,COVID-19 Vaccine Information Platform
TUR,14/02/2021,3825101,3336164,488937,115205,173515,4.54,Sinovac,COVID-19 Vaccine Information Platform
TUR,15/02/2021,4182027,3608148,573879,356926,216832,4.96,Sinovac,COVID-19 Vaccine Information Platform
TUR,16/02/2021,4630784,3984622,646162,448757,271154,5.49,Sinovac,COVID-19 Vaccine Information Platform
TUR,17/02/2021,5223602,4477432,746170,592818,346927,6.19,Sinovac,COVID-19 Vaccine Information Platform
TUR,18/02/2021,5895295,5028179,867116,671693,435596,6.99,Sinovac,COVID-19 Vaccine Information Platform
TUR,19/02/2021,6361699,5384983,976716,466404,422478,7.54,Sinovac,COVID-19 Vaccine Information Platform
TUR,20/02/2021,6533510,5503094,1030416,171811,403373,7.75,Sinovac,COVID-19 Vaccine Information Platform
TUR,21/02/2021,6571830,5517993,1053837,38320,392390,7.79,Sinovac,COVID-19 Vaccine Information Platform
TUR,22/02/2021,6837302,5738471,1098831,265472,379325,8.11,Sinovac,COVID-19 Vaccine Information Platform
TCA,10/01/2021,0,0,,,,0,Pfizer/BioNTech,Ministry of Health
TCA,11/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,12/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,13/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,14/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,15/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,16/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,17/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,18/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,19/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,20/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,21/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,22/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,23/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,24/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,25/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,26/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,27/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,28/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,29/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,30/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,31/01/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,01/02/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,02/02/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,03/02/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,04/02/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,05/02/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,06/02/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,07/02/2021,,,,,222,,Pfizer/BioNTech,Ministry of Health
TCA,08/02/2021,6433,6433,,,222,16.62,Pfizer/BioNTech,Ministry of Health
ARE,05/01/2021,826301,,,,,8.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,06/01/2021,,,,,30698,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,07/01/2021,887697,,,,30698,8.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,08/01/2021,941556,,,53859,38418,9.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,09/01/2021,1020349,,,78793,48512,10.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,10/01/2021,1086568,836568,250000,66219,52053,10.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,11/01/2021,1167251,,,80683,56825,11.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,12/01/2021,1275652,,,108401,64193,12.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,13/01/2021,1394580,,,118928,76797,14.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,14/01/2021,1527833,,,133253,91448,15.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,15/01/2021,1665987,,,138154,103490,16.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,16/01/2021,1797926,,,131939,111082,18.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,17/01/2021,1882778,,,84852,113744,19.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,18/01/2021,1971521,,,88743,114896,19.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,19/01/2021,2065367,,,93846,112816,20.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,20/01/2021,2161150,,,95783,109510,21.85,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,21/01/2021,2246069,,,84919,102605,22.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,22/01/2021,2339078,,,93009,96156,23.65,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,23/01/2021,2426798,,,87720,89839,24.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,24/01/2021,2487789,,,60991,86430,25.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,25/01/2021,2571091,,,83302,85653,26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,26/01/2021,2677680,,,106589,87473,27.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,27/01/2021,2764450,,,86770,86186,27.95,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,28/01/2021,2868650,,,104200,88940,29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,29/01/2021,3006606,,,137956,95361,30.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,30/01/2021,3114167,,,107561,98196,31.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
ARE,31/01/2021,3334162,,,219995,120910,33.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
